id,path,is_bee,is_wasp,is_otherinsect,is_other,photo_quality,is_validation,is_final_validation,label
15080,wasp2\wasp2_1032_7601929.png,0,1,0,0,0,0,1,wasp
15081,wasp2\wasp2_1033_5591111.png,0,1,0,0,0,0,0,wasp
15082,wasp2\wasp2_1035_9315793.png,0,1,0,0,0,1,0,wasp
15083,wasp2\wasp2_1038_9908001.png,0,1,0,0,0,0,0,wasp
15084,wasp2\wasp2_1039_1679307.png,0,1,0,0,0,0,0,wasp
15085,wasp2\wasp2_1043_2600525.png,0,1,0,0,0,0,0,wasp
15086,wasp2\wasp2_1044_183296.png,0,1,0,0,0,0,0,wasp
15087,wasp2\wasp2_1045_6658085.png,0,1,0,0,0,0,0,wasp
15088,wasp2\wasp2_1046_6145294.png,0,1,0,0,0,1,0,wasp
15089,wasp2\wasp2_1047_6125996.png,0,1,0,0,0,0,0,wasp
15090,wasp2\wasp2_1048_1457166.png,0,1,0,0,0,0,0,wasp
15091,wasp2\wasp2_104_1908293.png,0,1,0,0,0,0,0,wasp
15092,wasp2\wasp2_1051_6285481.png,0,1,0,0,0,0,1,wasp
15093,wasp2\wasp2_1053_4482737.png,0,1,0,0,0,1,0,wasp
15094,wasp2\wasp2_1054_8605460.png,0,1,0,0,0,0,0,wasp
15095,wasp2\wasp2_1056_2683653.png,0,1,0,0,0,0,0,wasp
15096,wasp2\wasp2_1057_3078844.png,0,1,0,0,0,0,0,wasp
15097,wasp2\wasp2_1058_4767974.png,0,1,0,0,0,0,0,wasp
15098,wasp2\wasp2_1059_3421085.png,0,1,0,0,0,1,0,wasp
15099,wasp2\wasp2_105_6341427.png,0,1,0,0,0,0,0,wasp
15100,wasp2\wasp2_1060_5494007.png,0,1,0,0,0,0,0,wasp
15101,wasp2\wasp2_1061_9936034.png,0,1,0,0,0,0,0,wasp
15102,wasp2\wasp2_1062_754674.png,0,1,0,0,0,1,0,wasp
15103,wasp2\wasp2_1066_5163204.png,0,1,0,0,0,0,1,wasp
15104,wasp2\wasp2_1067_5294573.png,0,1,0,0,0,0,0,wasp
15105,wasp2\wasp2_1068_6096729.png,0,1,0,0,0,0,0,wasp
15106,wasp2\wasp2_1069_8435463.png,0,1,0,0,0,0,0,wasp
15107,wasp2\wasp2_106_7902550.png,0,1,0,0,0,0,0,wasp
15108,wasp2\wasp2_1072_4741713.png,0,1,0,0,0,0,0,wasp
15109,wasp2\wasp2_1073_3419495.png,0,1,0,0,0,0,0,wasp
15110,wasp2\wasp2_1074_2199369.png,0,1,0,0,0,0,0,wasp
15111,wasp2\wasp2_1077_9459136.png,0,1,0,0,0,1,0,wasp
15112,wasp2\wasp2_1078_6864454.png,0,1,0,0,0,0,0,wasp
15113,wasp2\wasp2_107_5473278.png,0,1,0,0,0,0,0,wasp
15114,wasp2\wasp2_1081_5584496.png,0,1,0,0,0,0,0,wasp
15115,wasp2\wasp2_1082_6641991.png,0,1,0,0,0,0,0,wasp
15116,wasp2\wasp2_1083_820264.png,0,1,0,0,0,0,0,wasp
15117,wasp2\wasp2_1084_6461943.png,0,1,0,0,0,0,0,wasp
15118,wasp2\wasp2_1085_8993636.png,0,1,0,0,0,0,1,wasp
15119,wasp2\wasp2_1086_5706989.png,0,1,0,0,0,0,1,wasp
15120,wasp2\wasp2_1087_8385925.png,0,1,0,0,0,0,1,wasp
15121,wasp2\wasp2_1089_8560270.png,0,1,0,0,0,0,0,wasp
15122,wasp2\wasp2_1090_9045849.png,0,1,0,0,0,0,1,wasp
15123,wasp2\wasp2_1091_7698320.png,0,1,0,0,0,0,0,wasp
15124,wasp2\wasp2_1092_6773603.png,0,1,0,0,0,0,1,wasp
15125,wasp2\wasp2_1095_6538940.png,0,1,0,0,0,0,0,wasp
15126,wasp2\wasp2_1096_1111070.png,0,1,0,0,0,1,0,wasp
15127,wasp2\wasp2_1097_9640522.png,0,1,0,0,0,0,0,wasp
15128,wasp2\wasp2_1098_2427531.png,0,1,0,0,0,0,0,wasp
15129,wasp2\wasp2_1099_2200444.png,0,1,0,0,0,0,1,wasp
15130,wasp2\wasp2_109_6507238.png,0,1,0,0,0,0,0,wasp
15131,wasp2\wasp2_10_8313948.png,0,1,0,0,0,0,0,wasp
15132,wasp2\wasp2_1100_473240.png,0,1,0,0,0,0,0,wasp
15133,wasp2\wasp2_1101_7598072.png,0,1,0,0,0,0,1,wasp
15134,wasp2\wasp2_1102_8438197.png,0,1,0,0,0,0,0,wasp
15135,wasp2\wasp2_1103_2281056.png,0,1,0,0,0,0,1,wasp
15136,wasp2\wasp2_1104_5564603.png,0,1,0,0,0,0,0,wasp
15137,wasp2\wasp2_1105_4457785.png,0,1,0,0,0,1,0,wasp
15138,wasp2\wasp2_1108_9596558.png,0,1,0,0,0,0,0,wasp
15139,wasp2\wasp2_1109_749436.png,0,1,0,0,0,0,0,wasp
15140,wasp2\wasp2_110_6048092.png,0,1,0,0,0,0,0,wasp
15141,wasp2\wasp2_1110_4186891.png,0,1,0,0,0,0,0,wasp
15142,wasp2\wasp2_1111_4581169.png,0,1,0,0,0,0,0,wasp
15143,wasp2\wasp2_1112_7859876.png,0,1,0,0,0,1,0,wasp
15144,wasp2\wasp2_1113_3938202.png,0,1,0,0,0,0,1,wasp
15145,wasp2\wasp2_1114_5166165.png,0,1,0,0,0,0,0,wasp
15146,wasp2\wasp2_1116_8782260.png,0,1,0,0,0,0,0,wasp
15147,wasp2\wasp2_1117_1503203.png,0,1,0,0,0,0,0,wasp
15148,wasp2\wasp2_1119_6991570.png,0,1,0,0,0,1,0,wasp
15149,wasp2\wasp2_111_5708251.png,0,1,0,0,0,1,0,wasp
15150,wasp2\wasp2_1120_2797295.png,0,1,0,0,0,0,0,wasp
15151,wasp2\wasp2_1121_1226818.png,0,1,0,0,0,0,1,wasp
15152,wasp2\wasp2_1122_8861434.png,0,1,0,0,0,0,0,wasp
15153,wasp2\wasp2_1123_2354893.png,0,1,0,0,0,0,0,wasp
15154,wasp2\wasp2_1124_6473328.png,0,1,0,0,0,0,0,wasp
15155,wasp2\wasp2_1127_1556988.png,0,1,0,0,0,0,0,wasp
15156,wasp2\wasp2_1128_837659.png,0,1,0,0,0,0,0,wasp
15157,wasp2\wasp2_112_603700.png,0,1,0,0,0,0,0,wasp
15158,wasp2\wasp2_1130_5235508.png,0,1,0,0,0,0,0,wasp
15159,wasp2\wasp2_1131_6193095.png,0,1,0,0,0,0,0,wasp
15160,wasp2\wasp2_1133_772055.png,0,1,0,0,0,0,0,wasp
15161,wasp2\wasp2_1134_789919.png,0,1,0,0,0,0,0,wasp
15162,wasp2\wasp2_1135_9581697.png,0,1,0,0,0,0,1,wasp
15163,wasp2\wasp2_1136_2792078.png,0,1,0,0,0,1,0,wasp
15164,wasp2\wasp2_1137_6589986.png,0,1,0,0,0,1,0,wasp
15165,wasp2\wasp2_1138_6238513.png,0,1,0,0,0,0,0,wasp
15166,wasp2\wasp2_113_6210737.png,0,1,0,0,0,1,0,wasp
15167,wasp2\wasp2_1143_4938696.png,0,1,0,0,0,0,0,wasp
15168,wasp2\wasp2_1144_2923320.png,0,1,0,0,0,0,0,wasp
15169,wasp2\wasp2_1146_5420417.png,0,1,0,0,0,0,0,wasp
15170,wasp2\wasp2_1148_1789174.png,0,1,0,0,0,0,0,wasp
15171,wasp2\wasp2_1149_9810890.png,0,1,0,0,0,0,0,wasp
15172,wasp2\wasp2_114_1126319.png,0,1,0,0,0,0,0,wasp
15173,wasp2\wasp2_1152_6841359.png,0,1,0,0,0,0,0,wasp
15174,wasp2\wasp2_1154_1617930.png,0,1,0,0,0,0,0,wasp
15175,wasp2\wasp2_1156_5911060.png,0,1,0,0,0,0,0,wasp
15176,wasp2\wasp2_1158_7035016.png,0,1,0,0,0,0,0,wasp
15177,wasp2\wasp2_1159_3819253.png,0,1,0,0,0,1,0,wasp
15178,wasp2\wasp2_1161_7779715.png,0,1,0,0,0,1,0,wasp
15179,wasp2\wasp2_1162_7803028.png,0,1,0,0,0,1,0,wasp
15180,wasp2\wasp2_1167_8874822.png,0,1,0,0,0,0,0,wasp
15181,wasp2\wasp2_1168_6493540.png,0,1,0,0,0,0,0,wasp
15182,wasp2\wasp2_1169_6640291.png,0,1,0,0,0,0,0,wasp
15183,wasp2\wasp2_1170_4313259.png,0,1,0,0,0,0,0,wasp
15184,wasp2\wasp2_1171_7651364.png,0,1,0,0,0,0,0,wasp
15185,wasp2\wasp2_1173_7553826.png,0,1,0,0,0,0,0,wasp
15186,wasp2\wasp2_1174_5706114.png,0,1,0,0,0,0,0,wasp
15187,wasp2\wasp2_1175_3066324.png,0,1,0,0,0,0,0,wasp
15188,wasp2\wasp2_1177_5303336.png,0,1,0,0,0,0,1,wasp
15189,wasp2\wasp2_1178_4537901.png,0,1,0,0,0,0,1,wasp
15190,wasp2\wasp2_117_8912993.png,0,1,0,0,0,0,0,wasp
15191,wasp2\wasp2_1180_7388133.png,0,1,0,0,0,0,0,wasp
15192,wasp2\wasp2_1182_359900.png,0,1,0,0,0,1,0,wasp
15193,wasp2\wasp2_1184_2467406.png,0,1,0,0,0,0,0,wasp
15194,wasp2\wasp2_1185_9298972.png,0,1,0,0,0,0,0,wasp
15195,wasp2\wasp2_1186_3485342.png,0,1,0,0,0,1,0,wasp
15196,wasp2\wasp2_1187_8483790.png,0,1,0,0,0,0,0,wasp
15197,wasp2\wasp2_1188_2885160.png,0,1,0,0,0,0,1,wasp
15198,wasp2\wasp2_118_1208563.png,0,1,0,0,0,0,0,wasp
15199,wasp2\wasp2_1191_7261326.png,0,1,0,0,0,0,0,wasp
15200,wasp2\wasp2_1192_7124271.png,0,1,0,0,0,0,0,wasp
15201,wasp2\wasp2_1193_5803151.png,0,1,0,0,0,0,0,wasp
15202,wasp2\wasp2_1195_9174522.png,0,1,0,0,0,0,0,wasp
15203,wasp2\wasp2_1197_6758806.png,0,1,0,0,0,0,0,wasp
15204,wasp2\wasp2_1198_1747254.png,0,1,0,0,0,0,0,wasp
15205,wasp2\wasp2_1199_3143236.png,0,1,0,0,0,0,0,wasp
15206,wasp2\wasp2_119_5673831.png,0,1,0,0,0,0,0,wasp
15207,wasp2\wasp2_11_479806.png,0,1,0,0,0,0,1,wasp
15208,wasp2\wasp2_1200_8919702.png,0,1,0,0,0,0,1,wasp
15209,wasp2\wasp2_1201_3149205.png,0,1,0,0,0,0,1,wasp
15210,wasp2\wasp2_1202_425374.png,0,1,0,0,0,0,0,wasp
15211,wasp2\wasp2_1204_9775190.png,0,1,0,0,0,0,0,wasp
15212,wasp2\wasp2_1206_5140825.png,0,1,0,0,0,0,0,wasp
15213,wasp2\wasp2_1207_2893071.png,0,1,0,0,0,0,0,wasp
15214,wasp2\wasp2_1208_6673797.png,0,1,0,0,0,0,0,wasp
15215,wasp2\wasp2_1209_905574.png,0,1,0,0,0,1,0,wasp
15216,wasp2\wasp2_120_7544603.png,0,1,0,0,0,0,0,wasp
15217,wasp2\wasp2_1212_2800515.png,0,1,0,0,0,0,0,wasp
15218,wasp2\wasp2_1213_4033004.png,0,1,0,0,0,1,0,wasp
15219,wasp2\wasp2_1214_9740694.png,0,1,0,0,0,0,0,wasp
15220,wasp2\wasp2_1215_317687.png,0,1,0,0,0,0,0,wasp
15221,wasp2\wasp2_1216_1457330.png,0,1,0,0,0,0,0,wasp
15222,wasp2\wasp2_1218_9708068.png,0,1,0,0,0,1,0,wasp
15223,wasp2\wasp2_1219_6608983.png,0,1,0,0,0,0,0,wasp
15224,wasp2\wasp2_1220_603547.png,0,1,0,0,0,0,0,wasp
15225,wasp2\wasp2_1222_1608372.png,0,1,0,0,0,0,1,wasp
15226,wasp2\wasp2_1223_3605918.png,0,1,0,0,0,0,0,wasp
15227,wasp2\wasp2_1224_3166632.png,0,1,0,0,0,0,0,wasp
15228,wasp2\wasp2_1225_7908773.png,0,1,0,0,0,0,1,wasp
15229,wasp2\wasp2_1226_1290850.png,0,1,0,0,0,0,0,wasp
15230,wasp2\wasp2_1227_3572263.png,0,1,0,0,0,0,0,wasp
15231,wasp2\wasp2_1228_2535475.png,0,1,0,0,0,0,1,wasp
15232,wasp2\wasp2_1230_850500.png,0,1,0,0,0,0,0,wasp
15233,wasp2\wasp2_1233_4888725.png,0,1,0,0,0,0,0,wasp
15234,wasp2\wasp2_1236_2300949.png,0,1,0,0,0,1,0,wasp
15235,wasp2\wasp2_123_5846074.png,0,1,0,0,0,0,0,wasp
15236,wasp2\wasp2_1240_920232.png,0,1,0,0,0,0,1,wasp
15237,wasp2\wasp2_1241_8703018.png,0,1,0,0,0,0,0,wasp
15238,wasp2\wasp2_1243_710555.png,0,1,0,0,0,0,0,wasp
15239,wasp2\wasp2_1244_9717018.png,0,1,0,0,0,0,0,wasp
15240,wasp2\wasp2_1245_9331051.png,0,1,0,0,0,0,0,wasp
15241,wasp2\wasp2_1246_3220584.png,0,1,0,0,0,0,0,wasp
15242,wasp2\wasp2_1248_4836440.png,0,1,0,0,0,0,0,wasp
15243,wasp2\wasp2_1249_1727700.png,0,1,0,0,0,0,1,wasp
15244,wasp2\wasp2_124_6091160.png,0,1,0,0,0,1,0,wasp
15245,wasp2\wasp2_1250_9570264.png,0,1,0,0,0,0,0,wasp
15246,wasp2\wasp2_1251_7385297.png,0,1,0,0,0,0,0,wasp
15247,wasp2\wasp2_1252_7888751.png,0,1,0,0,0,0,0,wasp
15248,wasp2\wasp2_1254_5547488.png,0,1,0,0,0,0,0,wasp
15249,wasp2\wasp2_1256_7681303.png,0,1,0,0,0,0,1,wasp
15250,wasp2\wasp2_1257_138369.png,0,1,0,0,0,0,0,wasp
15251,wasp2\wasp2_1258_1403169.png,0,1,0,0,0,0,1,wasp
15252,wasp2\wasp2_1259_7005110.png,0,1,0,0,0,0,1,wasp
15253,wasp2\wasp2_1261_1566750.png,0,1,0,0,0,1,0,wasp
15254,wasp2\wasp2_1264_4198348.png,0,1,0,0,0,0,1,wasp
15255,wasp2\wasp2_1266_5923499.png,0,1,0,0,0,0,1,wasp
15256,wasp2\wasp2_1267_7986434.png,0,1,0,0,0,0,0,wasp
15257,wasp2\wasp2_1269_6455431.png,0,1,0,0,0,0,1,wasp
15258,wasp2\wasp2_126_5588660.png,0,1,0,0,0,0,1,wasp
15259,wasp2\wasp2_1271_4113158.png,0,1,0,0,0,0,1,wasp
15260,wasp2\wasp2_1272_4328061.png,0,1,0,0,0,1,0,wasp
15261,wasp2\wasp2_1273_2046119.png,0,1,0,0,0,0,0,wasp
15262,wasp2\wasp2_1276_1858648.png,0,1,0,0,0,0,0,wasp
15263,wasp2\wasp2_1278_9093197.png,0,1,0,0,0,0,0,wasp
15264,wasp2\wasp2_127_1295912.png,0,1,0,0,0,1,0,wasp
15265,wasp2\wasp2_1280_5664343.png,0,1,0,0,0,0,0,wasp
15266,wasp2\wasp2_1282_8605958.png,0,1,0,0,0,1,0,wasp
15267,wasp2\wasp2_1284_6669745.png,0,1,0,0,0,0,1,wasp
15268,wasp2\wasp2_1285_4929458.png,0,1,0,0,0,0,0,wasp
15269,wasp2\wasp2_1286_6847198.png,0,1,0,0,0,0,0,wasp
15270,wasp2\wasp2_1287_9784340.png,0,1,0,0,0,0,0,wasp
15271,wasp2\wasp2_1288_8290911.png,0,1,0,0,0,0,0,wasp
15272,wasp2\wasp2_1289_8941830.png,0,1,0,0,0,0,0,wasp
15273,wasp2\wasp2_128_8837067.png,0,1,0,0,0,1,0,wasp
15274,wasp2\wasp2_1291_2231298.png,0,1,0,0,0,0,0,wasp
15275,wasp2\wasp2_1292_5210806.png,0,1,0,0,0,0,0,wasp
15276,wasp2\wasp2_1293_5050958.png,0,1,0,0,0,0,0,wasp
15277,wasp2\wasp2_1295_8966342.png,0,1,0,0,0,1,0,wasp
15278,wasp2\wasp2_1297_4137743.png,0,1,0,0,0,0,0,wasp
15279,wasp2\wasp2_1298_6072842.png,0,1,0,0,0,0,0,wasp
15280,wasp2\wasp2_1299_5854248.png,0,1,0,0,0,0,1,wasp
15281,wasp2\wasp2_12_4850581.png,0,1,0,0,0,0,0,wasp
15282,wasp2\wasp2_1302_8036932.png,0,1,0,0,0,0,0,wasp
15283,wasp2\wasp2_1303_6674244.png,0,1,0,0,0,0,0,wasp
15284,wasp2\wasp2_1304_7112798.png,0,1,0,0,0,0,0,wasp
15285,wasp2\wasp2_1305_5932414.png,0,1,0,0,0,1,0,wasp
15286,wasp2\wasp2_1307_8770037.png,0,1,0,0,0,0,1,wasp
15287,wasp2\wasp2_1308_3060018.png,0,1,0,0,0,1,0,wasp
15288,wasp2\wasp2_1309_1060568.png,0,1,0,0,0,0,0,wasp
15289,wasp2\wasp2_1312_4813111.png,0,1,0,0,0,0,0,wasp
15290,wasp2\wasp2_1313_5700949.png,0,1,0,0,0,0,0,wasp
15291,wasp2\wasp2_1315_7821488.png,0,1,0,0,0,0,1,wasp
15292,wasp2\wasp2_1319_2610513.png,0,1,0,0,0,0,0,wasp
15293,wasp2\wasp2_1321_3634252.png,0,1,0,0,0,0,1,wasp
15294,wasp2\wasp2_1323_6747547.png,0,1,0,0,0,0,0,wasp
15295,wasp2\wasp2_1324_9363509.png,0,1,0,0,0,0,1,wasp
15296,wasp2\wasp2_1326_5126953.png,0,1,0,0,0,1,0,wasp
15297,wasp2\wasp2_1327_4562782.png,0,1,0,0,0,0,0,wasp
15298,wasp2\wasp2_1328_2712522.png,0,1,0,0,0,0,0,wasp
15299,wasp2\wasp2_1329_8330484.png,0,1,0,0,0,0,1,wasp
15300,wasp2\wasp2_1332_5262339.png,0,1,0,0,0,0,1,wasp
15301,wasp2\wasp2_1333_429626.png,0,1,0,0,0,0,0,wasp
15302,wasp2\wasp2_1334_7286947.png,0,1,0,0,0,0,0,wasp
15303,wasp2\wasp2_1335_8652702.png,0,1,0,0,0,0,0,wasp
15304,wasp2\wasp2_1338_6445569.png,0,1,0,0,0,0,1,wasp
15305,wasp2\wasp2_1339_6118134.png,0,1,0,0,0,0,0,wasp
15306,wasp2\wasp2_133_6803309.png,0,1,0,0,0,0,0,wasp
15307,wasp2\wasp2_1340_2272474.png,0,1,0,0,0,0,1,wasp
15308,wasp2\wasp2_1341_2552335.png,0,1,0,0,0,0,0,wasp
15309,wasp2\wasp2_1342_3089851.png,0,1,0,0,0,0,0,wasp
15310,wasp2\wasp2_1343_3593739.png,0,1,0,0,0,0,0,wasp
15311,wasp2\wasp2_1344_3296015.png,0,1,0,0,0,0,0,wasp
15312,wasp2\wasp2_1345_2450330.png,0,1,0,0,0,0,0,wasp
15313,wasp2\wasp2_1346_9106180.png,0,1,0,0,0,0,0,wasp
15314,wasp2\wasp2_1348_5956983.png,0,1,0,0,0,1,0,wasp
15315,wasp2\wasp2_1349_6997631.png,0,1,0,0,0,0,0,wasp
15316,wasp2\wasp2_134_9412772.png,0,1,0,0,0,0,1,wasp
15317,wasp2\wasp2_1350_2913462.png,0,1,0,0,0,1,0,wasp
15318,wasp2\wasp2_1351_863134.png,0,1,0,0,0,0,0,wasp
15319,wasp2\wasp2_1352_5854513.png,0,1,0,0,0,0,0,wasp
15320,wasp2\wasp2_1353_7653803.png,0,1,0,0,0,0,0,wasp
15321,wasp2\wasp2_1354_2310253.png,0,1,0,0,0,0,0,wasp
15322,wasp2\wasp2_1355_8266390.png,0,1,0,0,0,0,0,wasp
15323,wasp2\wasp2_1356_6520695.png,0,1,0,0,0,0,0,wasp
15324,wasp2\wasp2_1359_1871737.png,0,1,0,0,0,0,0,wasp
15325,wasp2\wasp2_1360_5618191.png,0,1,0,0,0,0,0,wasp
15326,wasp2\wasp2_1361_3758728.png,0,1,0,0,0,0,0,wasp
15327,wasp2\wasp2_1363_7296669.png,0,1,0,0,0,0,1,wasp
15328,wasp2\wasp2_1364_4908244.png,0,1,0,0,0,0,0,wasp
15329,wasp2\wasp2_1366_4437542.png,0,1,0,0,0,0,1,wasp
15330,wasp2\wasp2_1367_2721490.png,0,1,0,0,0,0,0,wasp
15331,wasp2\wasp2_1369_4857221.png,0,1,0,0,0,0,0,wasp
15332,wasp2\wasp2_136_5207180.png,0,1,0,0,0,0,1,wasp
15333,wasp2\wasp2_1371_6781993.png,0,1,0,0,0,0,1,wasp
15334,wasp2\wasp2_1373_8736186.png,0,1,0,0,0,0,0,wasp
15335,wasp2\wasp2_1374_2145102.png,0,1,0,0,0,0,1,wasp
15336,wasp2\wasp2_1375_9315940.png,0,1,0,0,0,0,0,wasp
15337,wasp2\wasp2_1376_5457863.png,0,1,0,0,0,0,1,wasp
15338,wasp2\wasp2_1377_5692627.png,0,1,0,0,0,0,0,wasp
15339,wasp2\wasp2_1378_2557366.png,0,1,0,0,0,0,0,wasp
15340,wasp2\wasp2_137_852016.png,0,1,0,0,0,0,1,wasp
15341,wasp2\wasp2_1380_4659852.png,0,1,0,0,0,0,0,wasp
15342,wasp2\wasp2_1381_2045338.png,0,1,0,0,0,0,0,wasp
15343,wasp2\wasp2_1382_3469670.png,0,1,0,0,0,0,1,wasp
15344,wasp2\wasp2_1383_9739329.png,0,1,0,0,0,0,0,wasp
15345,wasp2\wasp2_1385_3756809.png,0,1,0,0,0,0,1,wasp
15346,wasp2\wasp2_1386_8318593.png,0,1,0,0,0,0,0,wasp
15347,wasp2\wasp2_1387_2509501.png,0,1,0,0,0,0,1,wasp
15348,wasp2\wasp2_1390_588419.png,0,1,0,0,0,0,0,wasp
15349,wasp2\wasp2_1391_2764800.png,0,1,0,0,0,0,1,wasp
15350,wasp2\wasp2_1392_6942113.png,0,1,0,0,0,1,0,wasp
15351,wasp2\wasp2_1394_8857838.png,0,1,0,0,0,0,0,wasp
15352,wasp2\wasp2_1396_9526054.png,0,1,0,0,0,0,0,wasp
15353,wasp2\wasp2_1397_4554426.png,0,1,0,0,0,0,0,wasp
15354,wasp2\wasp2_1398_7756304.png,0,1,0,0,0,0,0,wasp
15355,wasp2\wasp2_139_4447464.png,0,1,0,0,0,0,0,wasp
15356,wasp2\wasp2_1400_9565288.png,0,1,0,0,0,0,0,wasp
15357,wasp2\wasp2_1401_7068308.png,0,1,0,0,0,0,0,wasp
15358,wasp2\wasp2_1404_3523202.png,0,1,0,0,0,0,0,wasp
15359,wasp2\wasp2_1405_3875928.png,0,1,0,0,0,0,0,wasp
15360,wasp2\wasp2_1407_4993351.png,0,1,0,0,0,0,1,wasp
15361,wasp2\wasp2_1408_1565339.png,0,1,0,0,0,0,0,wasp
15362,wasp2\wasp2_1409_7751298.png,0,1,0,0,0,0,0,wasp
15363,wasp2\wasp2_1411_6063223.png,0,1,0,0,0,0,0,wasp
15364,wasp2\wasp2_1413_6886329.png,0,1,0,0,0,0,1,wasp
15365,wasp2\wasp2_1414_6715185.png,0,1,0,0,0,0,0,wasp
15366,wasp2\wasp2_1418_1646892.png,0,1,0,0,0,0,0,wasp
15367,wasp2\wasp2_1419_6350067.png,0,1,0,0,0,0,0,wasp
15368,wasp2\wasp2_141_4393752.png,0,1,0,0,0,0,0,wasp
15369,wasp2\wasp2_1420_5871004.png,0,1,0,0,0,1,0,wasp
15370,wasp2\wasp2_1421_4071975.png,0,1,0,0,0,1,0,wasp
15371,wasp2\wasp2_1422_5439224.png,0,1,0,0,0,0,0,wasp
15372,wasp2\wasp2_1423_2225330.png,0,1,0,0,0,0,0,wasp
15373,wasp2\wasp2_1424_7382024.png,0,1,0,0,0,0,0,wasp
15374,wasp2\wasp2_1425_9850226.png,0,1,0,0,0,0,0,wasp
15375,wasp2\wasp2_1426_4847493.png,0,1,0,0,0,1,0,wasp
15376,wasp2\wasp2_1427_141092.png,0,1,0,0,0,0,0,wasp
15377,wasp2\wasp2_1428_7991201.png,0,1,0,0,0,1,0,wasp
15378,wasp2\wasp2_1429_8405349.png,0,1,0,0,0,0,1,wasp
15379,wasp2\wasp2_1430_4649292.png,0,1,0,0,0,0,0,wasp
15380,wasp2\wasp2_1431_3053263.png,0,1,0,0,0,1,0,wasp
15381,wasp2\wasp2_1432_4591194.png,0,1,0,0,0,1,0,wasp
15382,wasp2\wasp2_1435_773072.png,0,1,0,0,0,0,0,wasp
15383,wasp2\wasp2_1436_5274446.png,0,1,0,0,0,0,0,wasp
15384,wasp2\wasp2_1437_5995450.png,0,1,0,0,0,0,0,wasp
15385,wasp2\wasp2_1438_2780027.png,0,1,0,0,0,0,0,wasp
15386,wasp2\wasp2_143_8459224.png,0,1,0,0,0,0,1,wasp
15387,wasp2\wasp2_1440_626997.png,0,1,0,0,0,0,0,wasp
15388,wasp2\wasp2_1441_6357135.png,0,1,0,0,0,1,0,wasp
15389,wasp2\wasp2_1442_2472024.png,0,1,0,0,0,0,0,wasp
15390,wasp2\wasp2_1443_4129289.png,0,1,0,0,0,0,0,wasp
15391,wasp2\wasp2_1444_1749052.png,0,1,0,0,0,0,0,wasp
15392,wasp2\wasp2_1445_2415699.png,0,1,0,0,0,0,0,wasp
15393,wasp2\wasp2_1446_2739804.png,0,1,0,0,0,0,0,wasp
15394,wasp2\wasp2_1447_3106256.png,0,1,0,0,0,0,0,wasp
15395,wasp2\wasp2_1449_1269354.png,0,1,0,0,0,1,0,wasp
15396,wasp2\wasp2_1450_7436236.png,0,1,0,0,0,0,0,wasp
15397,wasp2\wasp2_1453_3362679.png,0,1,0,0,0,0,0,wasp
15398,wasp2\wasp2_1454_2647393.png,0,1,0,0,0,0,1,wasp
15399,wasp2\wasp2_1457_1840601.png,0,1,0,0,0,0,0,wasp
15400,wasp2\wasp2_1458_6161406.png,0,1,0,0,0,1,0,wasp
15401,wasp2\wasp2_1459_4166007.png,0,1,0,0,0,0,0,wasp
15402,wasp2\wasp2_1460_2378384.png,0,1,0,0,0,0,0,wasp
15403,wasp2\wasp2_1463_2371407.png,0,1,0,0,0,0,1,wasp
15404,wasp2\wasp2_1464_6535170.png,0,1,0,0,0,0,0,wasp
15405,wasp2\wasp2_1465_1538675.png,0,1,0,0,0,0,0,wasp
15406,wasp2\wasp2_1466_4081818.png,0,1,0,0,0,0,0,wasp
15407,wasp2\wasp2_1467_9269881.png,0,1,0,0,0,0,0,wasp
15408,wasp2\wasp2_1469_4756951.png,0,1,0,0,0,0,0,wasp
15409,wasp2\wasp2_146_4736929.png,0,1,0,0,0,0,1,wasp
15410,wasp2\wasp2_1470_6744984.png,0,1,0,0,0,0,1,wasp
15411,wasp2\wasp2_1471_1873323.png,0,1,0,0,0,0,0,wasp
15412,wasp2\wasp2_1473_1588458.png,0,1,0,0,0,0,0,wasp
15413,wasp2\wasp2_1474_509868.png,0,1,0,0,0,0,0,wasp
15414,wasp2\wasp2_1476_5144452.png,0,1,0,0,0,0,0,wasp
15415,wasp2\wasp2_1477_9433398.png,0,1,0,0,0,1,0,wasp
15416,wasp2\wasp2_1479_1361178.png,0,1,0,0,0,0,0,wasp
15417,wasp2\wasp2_1480_2121848.png,0,1,0,0,0,0,0,wasp
15418,wasp2\wasp2_1482_777980.png,0,1,0,0,0,0,0,wasp
15419,wasp2\wasp2_1483_7701073.png,0,1,0,0,0,0,0,wasp
15420,wasp2\wasp2_1485_6213438.png,0,1,0,0,0,0,0,wasp
15421,wasp2\wasp2_1487_4793039.png,0,1,0,0,0,1,0,wasp
15422,wasp2\wasp2_1488_2456891.png,0,1,0,0,0,0,1,wasp
15423,wasp2\wasp2_1489_9834888.png,0,1,0,0,0,0,0,wasp
15424,wasp2\wasp2_148_392528.png,0,1,0,0,0,0,0,wasp
15425,wasp2\wasp2_1490_7541408.png,0,1,0,0,0,0,0,wasp
15426,wasp2\wasp2_1491_4648859.png,0,1,0,0,0,0,1,wasp
15427,wasp2\wasp2_1492_564643.png,0,1,0,0,0,0,0,wasp
15428,wasp2\wasp2_1493_6531606.png,0,1,0,0,0,1,0,wasp
15429,wasp2\wasp2_1494_151552.png,0,1,0,0,0,0,1,wasp
